Wage,Age,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,join_age,Preferred Foot,International Reputation,Weak Foot,Skill Moves,def_hi,def_low,def_mid,off_hi,off_low,off_mid,body_lean,body_normal,body_stocky,num2cat
16,-1.574947327619837,0.8803769832092806,1.6018387521836637,-0.4910637566780096,-1.0802711054809615,0.3388568079496829,-0.5668996614820987,-0.15363277792771443,0.5404924314542693,-1.2327361850219614,-0.8693295949629398,-1.4131511245703867,-0.17537006843173375,1.222647429688639,0.3803235835356244,-0.6698932898351648,-0.687130593078736,0.46351869086206443,-1.159457996105881,0.19771656030385684,-0.8148817362189579,1.1501874822108382,-0.4384345430644475,-0.6693137938072691,0.4182027811505745,-0.0758994589905821,-0.6399747175026677,-0.14047081303022177,-0.7014720813387304,-0.6912392885983082,0.24530510489099203,-0.41314188808915425,-2.1185708312505103,1.0,-1.0,0.0,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
85,-1.0418413656595438,-0.1365601261083693,0.08247950214496239,0.7515738562442013,0.5067835397081234,-0.146959404164558,1.2287101260177606,-0.3940417448786835,0.974208176985016,0.17930708145773974,0.02304483415863428,-0.5869770261300159,1.5011571411584328,2.390781916652306,1.9650051816007286,1.2817935978643993,1.4909437396991407,0.6935527806199128,-0.9132636794403248,-0.8869354162846979,0.8658580189017376,-1.1718364269276176,-0.8118881572590367,0.18055342299905852,1.30637616344852,0.6519035724259618,0.7732186649953359,1.0311922470752044,0.541249733117737,1.088339608124076,1.2154382880757022,1.5800865193585187,-1.4058187092341579,1.0,0.33333333333333326,0.0,-0.33333333333333326,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
16,-0.24218242271910426,0.8803769832092806,0.2512971965937049,-0.1804043534474569,0.3397251560040092,1.431943285206725,0.6900271897678029,-0.6344507118296525,-0.6160828899610553,-1.624970425710767,-1.075262155529457,1.340762536897516,-0.7342124716284559,-1.6327924273336594,-1.0723012146907211,-0.6698932898351648,1.3094375453009843,-0.3416006232904046,-0.25674550166550836,0.08925136264500137,0.47799499848926946,0.7835521281363452,-0.9612696029368725,1.273239844607194,1.8392801928272873,-0.5957587671452563,-0.23620517964609522,-0.7713663069331436,1.1626106403459708,1.2662974977963144,1.6034915613495864,1.2176813543680327,-1.1682346685620404,1.0,-0.33333333333333337,0.5,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
7,-0.24218242271910426,0.3719084285504557,-0.08633819230378278,0.2855847513983722,-0.9967419136289045,-0.7542296693073591,0.510466211017817,-0.9549960010976112,0.39592051627735375,-0.8405019443331555,-0.8693295949629398,0.9276754876773305,-0.17537006843173375,0.314098384272453,-0.5440740153356863,-0.9301182081951067,-0.14261200988426684,-0.3416006232904046,-0.09261595722180428,-0.8869354162846979,-0.8148817362189579,-0.07193036470413845,0.5325448538414844,-0.06226578180274937,-1.7134133363644948,0.6519035724259618,0.4703915116029066,-0.41085459613147396,-1.322832988566964,-0.5132813989260697,-0.7248280782937182,-1.3191548005653693,0.25726957547066454,-1.0,-1.0,0.0,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
25,0.8240295012014819,-0.6450286807672,-0.42397358120127315,0.13025504978309582,0.4232543478560663,0.5817649140068034,1.4082711047677468,-0.5543143895126629,1.2633520073388471,-0.7620550961953944,0.1603332078696457,1.478458219970911,0.19719153369941433,-0.2050724988225103,0.11620998385810705,1.1516811386844283,0.9464251565046715,0.11846755622529201,-2.3904295794336616,-0.6700050209669869,0.3487073250184467,-0.8052010728531245,-0.21436237454769402,1.273239844607194,0.2405681046909854,-0.5957587671452563,-0.23620517964609522,1.3917039578768742,1.0072704135389123,1.4442553874685529,0.8273850148018181,1.0364787718727897,1.2076057381591345,1.0,-1.0,0.0,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
43,-1.0418413656595438,1.3888455378681057,1.0109768216130568,-1.4230419663696678,0.005608388595780794,1.0675811261210444,1.4082711047677468,1.7696389576800378,0.25134860110043816,-1.3111830331597225,-1.2125505292404684,0.6522841215305403,0.010910732633840297,-0.7242433819174736,-0.27996041565816904,-0.9301182081951067,0.03889418451388955,-0.5716347130482529,0.9742260816622724,1.390833734551267,1.1244333658433832,1.7612464056683266,1.130070636552827,1.3946494470080981,0.7734721340697527,-1.4275336601927349,-0.034320410717809,0.039785042370613054,0.38590950631067866,0.9103817184518376,1.4094649247126443,0.31166844189181775,-0.9306506278899229,1.0,-1.0,0.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
1,1.357135463161775,-0.6450286807672,-1.0148355117718773,0.2855847513983722,-1.4979170647412472,1.431943285206725,-2.362509448981958,-1.4358139349995493,-2.350945872084042,-2.6447794515016625,-1.4184830898069856,-1.2754554414969914,-2.4107396812186224,0.314098384272453,0.5123803833743831,0.6312313019645447,1.127931350902828,0.5785357357409886,-0.09261595722180428,1.4992989322101224,0.3487073250184467,0.5391285587533499,0.23378196248581304,-0.3050849866045573,-0.2923359246877819,-1.1156180752999305,-2.2550528689289577,-1.312133873135648,-0.7014720813387304,0.7324238287795992,-1.5009346248414863,-2.0439651305463413,1.6827738195033695,-1.0,-1.0,0.0,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
17,-1.8415003085999835,-0.6450286807672,-0.42397358120127315,-0.4910637566780096,-0.662625146220676,-0.02550535113599775,-0.5668996614820987,-1.0351323234146008,-1.049798635491802,-0.5267145517821108,-0.9379737818184456,-1.2754554414969914,-0.3616508694973078,-0.07527977804876947,0.11620998385810705,-0.8000057490151358,-1.7761677594676744,0.46351869086206443,-1.405652312771437,-0.453074625649276,0.219419651547624,-1.2940482116191152,-1.110651048614708,-2.490457829820828,-0.6476052776069601,-1.6354773834546046,-2.355995253393101,0.31016882547186525,-2.099534122602256,-0.5132813989260697,-1.1128813515676022,-1.1379522180701263,-1.1682346685620404,1.0,-1.0,0.0,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
11,-0.5087354036992507,-0.1365601261083693,0.504523738266824,-0.33573405506273324,-0.32850837881244765,0.09594870189256248,-0.2077777039821268,-0.4741780671956731,-2.061802041730211,0.33620077773326207,-0.5947528475409171,-0.1738899769098305,-1.106774073759604,0.1843056634987122,1.5688347820844526,0.11078146524466086,-1.4131553706713615,-1.1467199374428736,0.9742260816622724,1.8246945251866888,-0.03915569539402147,0.41691677406185224,-0.13967165170877618,1.0304206398053861,-1.1805093069857273,-1.2195899369308654,-0.8418594864309539,-0.41085459613147396,-0.8568123081457888,-0.5132813989260697,-0.7248280782937182,0.13046585939657476,-0.4554825465456879,1.0,-1.0,0.0,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
3,0.2909235392411888,0.8803769832092806,-0.08633819230378278,-0.646393458293286,-1.5814462565933043,-0.146959404164558,-0.9260216189820706,0.5675941229251926,-0.9052267203148865,0.17930708145773974,-0.38882028697439996,-0.44928134305662076,-1.106774073759604,0.05451294272497137,0.11620998385810705,-0.40966837147522295,-0.3241182042824232,0.6935527806199128,0.07151358722189984,-0.7784702186258423,0.7365703454309149,-0.5607775034701291,0.38316340816364874,0.05914382059815458,-1.0028746305261382,-1.2195899369308654,-2.2550528689289577,0.8509363916743697,-0.23545140091755506,0.37650804943512234,-0.9188547149306602,-0.7755470530796402,0.7324376568148996,-1.0,-1.0,-0.5,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
12,0.02437055826104226,-0.1365601261083693,-0.255155886752528,0.2855847513983722,-0.07792080325627632,1.1890351791496045,-0.028216725232140867,1.9299116023140173,-0.4715109747841398,1.5129034997996798,1.8764378792572882,0.9276754876773305,0.010910732633840297,0.314098384272453,0.7764939830519004,0.2408939244246318,0.03889418451388955,-0.5716347130482529,1.3024851705496807,-0.23614423033156504,-0.42701871580648965,-0.07193036470413845,0.9806891908749914,-0.06226578180274937,-0.6476052776069601,0.02807240264035273,-0.5390323330385246,0.4002967531722827,-0.23545140091755506,0.5544659391073608,-0.3367748050198341,-0.050736723098668245,0.49485361614278206,1.0,-0.33333333333333337,-0.5,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
27,1.0905824821816283,-0.6450286807672,-0.8460178173231347,1.528222364320583,0.8409003071163519,0.9461270730924841,1.4082711047677468,1.8497752799970275,0.8296362618081005,1.669797196075202,2.0823704398238054,1.7538495861177013,1.8737187432895808,0.05451294272497137,0.3803235835356244,0.5011188427845737,1.4909437396991407,0.5785357357409886,1.959003348324497,-0.8869354162846979,0.9951456923725603,0.05028141998735921,2.2504314791365947,0.5447822302017704,1.8392801928272873,0.9638191573187662,0.7732186649953359,0.9410643193747871,0.541249733117737,-0.1573656195815929,1.7975181979865285,1.9424916843490048,1.445189778831252,-1.0,-0.33333333333333337,0.0,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
12,-1.574947327619837,0.3719084285504557,0.8421591271643117,-0.1804043534474569,-0.7461543380727331,-0.2684134571931182,-0.2077777039821268,-0.5543143895126629,-0.4715109747841398,0.2577539295955009,-0.8693295949629398,-0.5869770261300159,-0.5479316705628818,0.44389110504619383,0.5123803833743831,-0.6698932898351648,-0.14261200988426684,-0.686651757927177,-1.405652312771437,-1.1038658116024087,-0.6855940627481352,-0.3163539340871338,-1.633486108487133,-0.3050849866045573,-0.2923359246877819,0.2360161259022224,0.7732186649953359,-0.41085459613147396,0.0752290526965618,0.02059227009064551,-0.5308014416567761,-0.5943444705843972,-0.9306506278899229,1.0,-1.0,0.0,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
4,0.5574765202213353,1.3888455378681057,1.179794516061802,-0.33573405506273324,0.0891375804478379,0.09594870189256248,-1.8238265127320004,0.0867761890232546,-1.1943705506687177,-0.6836082480576331,-0.9379737818184456,-0.03619429383643536,-1.293054874825178,0.7034765465936755,-0.14790361581941033,-1.1903431265550486,-1.9576739538658308,-0.1115665335325563,0.07151358722189984,1.173903339233556,-0.03915569539402147,0.41691677406185224,-1.1853417714536258,-0.3050849866045573,1.128741486988931,-0.5957587671452563,0.0666219737463341,-0.050342885329804354,-0.23545140091755506,0.37650804943512234,0.24530510489099203,-0.050736723098668245,0.49485361614278206,1.0,-1.0,0.0,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
22,1.357135463161775,-0.6450286807672,0.2512971965937049,0.5962441546289249,-0.1614499951083334,0.7032189670353637,0.6900271897678029,0.8080030898761617,-0.9052267203148865,-0.605161399919872,0.02304483415863428,0.2391970723103549,-0.17537006843173375,-0.3348652195962511,-0.6761308151744451,-0.8000057490151358,-0.8686367874768924,0.11846755622529201,-1.077393223884029,-0.453074625649276,0.219419651547624,0.6613403434448476,0.3084726853247309,0.5447822302017704,0.5958374576101636,-2.7791678613948876,0.0666219737463341,1.3917039578768742,0.6965899599247956,-0.1573656195815929,0.4393317415279341,0.13046585939657476,0.970021697487017,-1.0,-0.33333333333333337,0.0,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
6,-0.5087354036992507,1.3888455378681057,1.6018387521836637,-0.4910637566780096,-1.7485046402974185,0.3388568079496829,-1.1055825977320566,-1.3556776126825596,-0.6160828899610553,0.2577539295955009,0.8467750764247027,-0.03619429383643536,-0.5479316705628818,0.05451294272497137,-0.015846815980651643,0.11078146524466086,-1.2316491762732051,0.46351869086206443,0.5639022205530122,-0.12767903267270955,0.7365703454309149,0.17249320467885687,0.7566170223582379,-0.5479041914063651,-0.8252399540665493,0.33998798753315723,0.0666219737463341,-0.861494234633561,-1.633513442181081,0.19855015976288393,-0.5308014416567761,-0.5943444705843972,-0.6930665872178055,-1.0,-1.0,0.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
13,1.8902414251220678,-1.66196579008485,-1.0148355117718773,0.5962441546289249,1.8432506093410372,-1.1185918283930398,-0.2077777039821268,1.1285483791441204,1.1187800921619315,-0.13448031109330494,-0.25153191326338853,0.9276754876773305,0.5697531358305624,1.092854708914898,2.097061981439487,2.192580812124196,1.3094375453009843,1.8437232294091543,0.4818374483311601,-0.12767903267270955,0.09013197807680126,-2.882801412608585,1.204761359391745,-1.276361805811789,-0.469970601147371,0.6519035724259618,0.7732186649953359,0.7608084639739523,-0.23545140091755506,-0.3353235092538313,-0.3367748050198341,-0.5943444705843972,2.1579419008476046,-1.0,-1.0,0.0,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
4,-0.24218242271910426,0.3719084285504557,-1.6056974423424841,-0.33573405506273324,-0.7461543380727331,-0.6327756162787989,-0.5668996614820987,0.727866767559172,-0.6160828899610553,0.2577539295955009,-0.32017610011889425,0.2391970723103549,-0.7342124716284559,-0.2050724988225103,-0.5440740153356863,-0.14944345311528104,-0.687130593078736,-0.3416006232904046,0.317707903887456,-0.7784702186258423,0.09013197807680126,-1.1718364269276176,0.68192629951932,0.05914382059815458,-0.469970601147371,0.02807240264035273,-1.0437442553592402,-0.7713663069331436,-0.7014720813387304,-1.7589866266317387,-0.9188547149306602,-0.7755470530796402,0.25726957547066454,-1.0,-1.0,0.0,-0.33333333333333326,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0
5,-1.3083943466396903,0.8803769832092806,0.6733414327155666,-0.9570528615238387,-1.1638002973330188,-0.02550535113599775,-0.38733868273211275,-0.8748596787806215,0.10677668592352256,0.2577539295955009,-0.045599352696871424,0.10150138923695977,-0.3616508694973078,0.9630619881411572,1.1726643825681764,1.0215686795044574,-0.8686367874768924,-0.1115665335325563,-0.010551184999952223,1.9331597228455444,0.8658580189017376,0.9057639128278429,0.3084726853247309,1.15183024220629,-1.1805093069857273,-0.0758994589905821,-0.43808994857438144,1.0311922470752044,-1.0121525349528473,0.19855015976288393,-0.14274816838289206,-0.23193930559391124,-1.6434027499062753,1.0,-1.0,0.0,-0.33333333333333326,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
13,0.02437055826104226,0.8803769832092806,0.8421591271643117,-0.02507465183218054,-1.4979170647412472,1.3104892321781647,-0.2077777039821268,-0.8748596787806215,0.974208176985016,-0.6836082480576331,-1.075262155529457,-0.03619429383643536,0.19719153369941433,0.05451294272497137,0.24826678369686572,0.2408939244246318,-0.687130593078736,-0.8016688028061012,-0.8311989072184728,0.6315773509392787,-1.3320324301022488,0.6613403434448476,-0.7371974344201189,-0.3050849866045573,-0.1147012482281928,0.9638191573187662,0.4703915116029066,-0.14047081303022177,-1.1674927617599058,0.37650804943512234,0.05127846825404999,0.13046585939657476,0.49485361614278206,-1.0,-1.0,-0.5,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
1,1.8902414251220678,0.3719084285504557,1.4330210577349185,1.8388817675511357,0.5067835397081234,-0.2684134571931182,-0.028216725232140867,1.4490936684120792,0.10677668592352256,0.5715413221465456,1.464572758124254,0.9276754876773305,0.7560339368961365,0.44389110504619383,0.5123803833743831,-1.3204555857350195,0.5834127677083587,0.8085698254988369,1.0562908538841245,-0.3446094279904205,-1.4613201035730716,1.639034620976829,1.3541428050695807,1.3946494470080981,1.30637616344852,0.7558754340568966,1.4798153562443377,1.4818318855772916,1.7839715475742046,0.02059227009064551,1.0214116514387601,1.0364787718727897,-0.21789850587357043,1.0,-0.33333333333333337,0.5,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
46,1.0905824821816283,-0.6450286807672,1.179794516061802,-0.9570528615238387,-1.5814462565933043,1.0675811261210444,-0.9260216189820706,0.32718515597422365,-0.6160828899610553,-1.3111830331597225,-1.2125505292404684,-0.5869770261300159,-0.3616508694973078,-1.6327924273336594,-2.9210964124333425,-1.1903431265550486,2.2169685172917664,0.8085698254988369,-2.1442352627681056,0.6315773509392787,-0.9441694096897806,0.05028141998735921,0.009709793969059511,1.15183024220629,1.6616455163676982,-0.28384318225245175,0.4703915116029066,0.31016882547186525,0.541249733117737,2.1560869461575067,1.4094649247126443,1.2176813543680327,0.49485361614278206,1.0,-0.33333333333333337,0.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
29,0.8240295012014819,-0.6450286807672,0.2512971965937049,0.7515738562442013,1.9267798011930943,-0.146959404164558,1.2287101260177606,2.010047924631007,1.1187800921619315,1.199116107248635,1.258640197557737,-0.5869770261300159,0.9423147379617105,1.092854708914898,-0.015846815980651643,0.8914562203244866,1.8539561284954533,-0.1115665335325563,0.7280317649967163,-1.1038658116024087,1.3830087127850286,0.05028141998735921,1.5035242507474162,0.3019630253999625,0.4182027811505745,1.5876503271043751,0.5713338960670497,1.2114481024760393,2.0946520011883214,1.6222132771407913,0.6333583781648762,1.0364787718727897,1.2076057381591345,1.0,-1.0,0.0,0.3333333333333335,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
19,0.8240295012014819,-0.1365601261083693,-0.6772001228743896,0.2855847513983722,0.17266677229989502,-0.2684134571931182,0.510466211017817,0.24704883365723396,0.974208176985016,0.5715413221465456,1.3272843844132427,1.2030668538241207,1.1285955390272846,1.3524401504623798,0.3803235835356244,1.5420185162243414,0.5834127677083587,0.6935527806199128,1.0562908538841245,0.4146469556215678,0.6072826719600922,-0.4385657187786315,1.4288335279084985,-0.912132998609077,0.4182027811505745,0.6519035724259618,1.0760458183877653,0.039785042370613054,1.1626106403459708,-0.8691971782705465,0.4393317415279341,0.31166844189181775,1.2076057381591345,-1.0,-1.0,-0.5,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
16,-1.0418413656595438,2.4057826471857613,1.7706564466324062,-0.646393458293286,-1.330858681037133,1.431943285206725,-0.5668996614820987,-1.4358139349995493,-0.3269390596072242,-1.938757818261812,-1.6930598372290082,-2.2393252230107574,-0.9204932726940299,-1.243414265012437,-1.2043580145294799,-2.101130340814845,0.03889418451388955,-2.6419415208688877,-1.159457996105881,-0.453074625649276,0.09013197807680126,1.639034620976829,-1.110651048614708,0.5447822302017704,1.4840108399081091,-1.2195899369308654,-0.6399747175026677,-1.8529014393381524,-0.8568123081457888,0.37650804943512234,0.4393317415279341,-0.5943444705843972,-0.4554825465456879,-1.0,-1.0,-0.5,-0.9999999999999999,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
21,-0.24218242271910426,-0.1365601261083693,-0.08633819230378278,0.44091445301364857,0.5067835397081234,0.7032189670353637,-0.2077777039821268,-0.23376910024470413,0.39592051627735375,-0.5267145517821108,-0.25153191326338853,-1.5508468076437818,-1.479335675890752,-1.243414265012437,0.7764939830519004,-0.14944345311528104,0.7649189621065151,-1.8368222067164186,-1.405652312771437,-0.453074625649276,0.219419651547624,-0.19414214939563612,-0.8865788800979546,0.18055342299905852,0.2405681046909854,-1.9473929683474092,-1.3465714087516696,1.4818318855772916,1.0072704135389123,-0.3353235092538313,0.6333583781648762,-0.050736723098668245,0.25726957547066454,1.0,-1.0,0.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
56,-1.0418413656595438,-0.1365601261083693,-0.6772001228743896,0.7515738562442013,0.17266677229989502,0.7032189670353637,0.510466211017817,-0.3940417448786835,0.974208176985016,0.4930944740087844,-1.8303482109400198,0.5145884384571452,0.9423147379617105,0.44389110504619383,0.24826678369686572,0.6312313019645447,0.7649189621065151,0.46351869086206443,-0.33881027388736046,0.4146469556215678,-1.202744756631426,-0.4385657187786315,-0.5131252659033654,0.3019630253999625,0.2405681046909854,0.2360161259022224,-0.33714756411023833,-0.7713663069331436,0.38590950631067866,0.19855015976288393,0.4393317415279341,0.49287102438706076,-0.6930665872178055,-1.0,-0.33333333333333337,-0.5,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
11,-1.3083943466396903,-1.66196579008485,-1.6056974423424841,-0.1804043534474569,0.924429498968409,0.09594870189256248,0.33090523226783103,0.4073214782912133,0.8296362618081005,-0.056033462955543775,-0.38882028697439996,0.37689275538375,0.010910732633840297,0.314098384272453,-0.015846815980651643,-0.019330993935310084,-1.4131553706713615,0.46351869086206443,-0.09261595722180428,-0.6700050209669869,-1.5906077770438942,-0.6829892881616269,0.3084726853247309,-1.5191810106135968,-1.0028746305261382,0.33998798753315723,0.16756435821047722,-0.050342885329804354,-0.3907916277246135,-0.5132813989260697,-0.3367748050198341,-0.23193930559391124,-1.1682346685620404,1.0,-1.0,0.0,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
26,1.0905824821816283,0.3719084285504557,1.0109768216130568,-0.33573405506273324,-1.41438787288919,1.1890351791496045,0.6900271897678029,-1.4358139349995493,0.39592051627735375,1.277562955386396,1.0527076369912198,0.7899798046039354,0.3834723347649884,-0.5944506611437328,-1.0723012146907211,-0.14944345311528104,0.9464251565046715,-0.1115665335325563,0.5639022205530122,-0.5615398233081315,-1.0734570831606034,0.17249320467885687,0.6072355766804023,0.42337262780086643,0.5958374576101636,-1.6354773834546046,0.0666219737463341,-0.7713663069331436,1.1626106403459708,1.2662974977963144,0.8273850148018181,0.49287102438706076,1.2076057381591345,1.0,-0.33333333333333337,0.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
22,-1.0418413656595438,0.3719084285504557,-0.6772001228743896,-0.1804043534474569,0.17266677229989502,0.3388568079496829,-0.38733868273211275,0.968275734510141,0.974208176985016,0.8068818665598291,0.9840634501357142,-1.1377597584235963,0.7560339368961365,1.3524401504623798,1.040607582729418,0.7613437611445156,0.4019065733102023,-0.45661766816932875,1.0562908538841245,0.3061817579627123,0.219419651547624,-0.07193036470413845,1.2794520822306628,1.75887825421081,0.4182027811505745,0.5479317107950269,-0.034320410717809,-0.41085459613147396,0.541249733117737,0.19855015976288393,0.24530510489099203,-0.050736723098668245,-0.6930665872178055,-1.0,-1.0,-0.5,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
170,-0.24218242271910426,-0.1365601261083693,-1.0148355117718773,2.1495411707816885,1.4256046500807515,1.3104892321781647,3.02431991351762,0.32718515597422365,1.4079239225157627,1.0422224109731126,0.7094867027136913,2.0292409522644914,2.432561146486303,0.314098384272453,0.3803235835356244,-0.40966837147522295,1.8539561284954533,0.3485016459831403,0.1535783594437519,-2.6223785788263854,0.9951456923725603,0.17249320467885687,0.9059984680360736,-0.3050849866045573,2.0169148692868766,0.8598472956878314,2.489239200885769,0.5805526085731175,1.4732910939600876,1.088339608124076,2.1855714712604124,2.1236942668442476,-0.9306506278899229,1.0,0.33333333333333326,0.0,0.3333333333333335,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0,0.8240295012014819,-0.6450286807672,-0.255155886752528,-1.4230419663696678,-1.0802711054809615,-0.5113215632502387,-0.7464606402320846,-0.23376910024470413,0.10677668592352256,-0.36982085550658844,-1.5557714635179969,0.5145884384571452,-0.5479316705628818,0.05451294272497137,0.6444371832131418,2.322693271304167,0.7649189621065151,1.613689139651306,0.23564313166560394,-0.019213835013854097,-0.1684433688648442,-0.8052010728531245,0.38316340816364874,-1.8834098178163086,0.0629334282313963,-2.155336691609279,-0.6399747175026677,0.12991297007103045,0.851930186731854,-0.1573656195815929,-0.5308014416567761,-0.7755470530796402,0.970021697487017,1.0,-1.0,0.0,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
13,1.8902414251220678,-0.1365601261083693,-0.42397358120127315,0.44091445301364857,0.7573711152642948,-0.8756837223359194,0.510466211017817,1.5292299907290687,0.6850643466311849,1.1206692591108738,1.739149505546277,0.6522841215305403,0.5697531358305624,0.314098384272453,-0.5440740153356863,0.6312313019645447,1.127931350902828,1.1536209601356093,-0.010551184999952223,-0.5615398233081315,-1.202744756631426,-2.027318919768101,0.38316340816364874,-1.5191810106135968,-0.8252399540665493,-0.4917869055143214,0.5713338960670497,1.1213201747756218,0.23056927950362024,1.8001711668130298,-1.5009346248414863,-0.7755470530796402,2.1579419008476046,-1.0,-1.0,0.5,-0.33333333333333326,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0
92,0.02437055826104226,-0.6450286807672,0.504523738266824,1.6835520659358594,0.924429498968409,0.09594870189256248,1.2287101260177606,1.4490936684120792,1.6970677528695939,0.2577539295955009,0.5035541421471742,0.37689275538375,1.3148763400928587,0.44389110504619383,0.24826678369686572,-0.40966837147522295,2.2169685172917664,0.5785357357409886,0.39977267610930806,0.4146469556215678,0.09013197807680126,0.5391285587533499,0.9806891908749914,2.0016974590126178,2.0169148692868766,0.7558754340568966,1.4798153562443377,0.5805526085731175,1.3179508671530293,1.4442553874685529,2.1855714712604124,2.3048968493394906,-2.1185708312505103,-1.0,0.33333333333333326,0.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
7,0.2909235392411888,-0.1365601261083693,-0.6772001228743896,0.13025504978309582,-0.7461543380727331,-0.9971377753644796,-0.028216725232140867,0.5675941229251926,0.10677668592352256,0.6499881702843068,0.2976215815806571,0.9276754876773305,0.010910732633840297,0.1843056634987122,-0.015846815980651643,-0.14944345311528104,-0.3241182042824232,0.5785357357409886,0.4818374483311601,0.19771656030385684,0.09013197807680126,-1.0496246422361197,-0.06498092886985833,-0.5479041914063651,-0.8252399540665493,0.7558754340568966,0.7732186649953359,-0.23059874073063916,0.851930186731854,-0.5132813989260697,-1.5009346248414863,-1.6815599655558553,0.7324376568148996,-1.0,-1.0,-0.5,-0.33333333333333326,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
21,1.0905824821816283,0.8803769832092806,0.504523738266824,0.9069035578594776,-0.1614499951083334,1.6748513912638454,1.4082711047677468,1.0484120568271307,-0.9052267203148865,0.2577539295955009,0.09168902101413999,-0.1738899769098305,0.9423147379617105,-0.8540361026912144,-0.6761308151744451,-0.6698932898351648,1.127931350902828,-0.45661766816932875,-0.17468072944365634,-0.019213835013854097,-0.03915569539402147,0.6613403434448476,-0.06498092886985833,0.42337262780086643,1.30637616344852,-0.4917869055143214,-0.6399747175026677,0.4002967531722827,-0.7014720813387304,0.19855015976288393,1.6034915613495864,1.3988839368632757,1.445189778831252,1.0,-1.0,0.0,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
